date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:47	17356/17356	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b501-43cc%22	https://agileui.com/demo/monarch/demo/admin-template/login-1.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/login-1.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:14:53	17331/17331	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b502-43b3%22	https://agileui.com/demo/monarch/demo/admin-template/login-2.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/login-2.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:14:59	17772/17772	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b502-456c%22	https://agileui.com/demo/monarch/demo/admin-template/login-3.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/login-3.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:07	16481/16481	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b503-4061%22	https://agileui.com/demo/monarch/demo/admin-template/login-4.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/login-4.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:14	18556/18556	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b503-487c%22	https://agileui.com/demo/monarch/demo/admin-template/login-5.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/login-5.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:18	15591/15591	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b501-3ce7%22	https://agileui.com/demo/monarch/demo/admin-template/lockscreen-1.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/lockscreen-1.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:24	15710/15710	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b501-3d5e%22	https://agileui.com/demo/monarch/demo/admin-template/lockscreen-2.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/lockscreen-2.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:31	15336/15336	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b50a-3be8%22	https://agileui.com/demo/monarch/demo/admin-template/server-1.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/server-1.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:37	15329/15329	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b50a-3be1%22	https://agileui.com/demo/monarch/demo/admin-template/server-2.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/server-2.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:40	14703/14703	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b50a-396f%22	https://agileui.com/demo/monarch/demo/admin-template/server-3.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/server-3.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:15:52	84998/84998	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b503-14c06%22	https://agileui.com/demo/monarch/demo/admin-template/mailbox-inbox.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/mailbox-inbox.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:16:04	75436/75436	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b503-126ac%22	https://agileui.com/demo/monarch/demo/admin-template/mailbox-compose.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/mailbox-compose.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:16:16	78831/78831	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b504-133ef%22	https://agileui.com/demo/monarch/demo/admin-template/mailbox-single.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/mailbox-single.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:16:24	100307/100307	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b50e-187d3%22	https://agileui.com/demo/monarch/demo/admin-template/timeline.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/timeline.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:16:36	87536/87536	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b4f8-155f0%22	https://agileui.com/demo/monarch/demo/admin-template/chat.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/chat.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:16:48	88292/88292	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b4f8-158e4%22	https://agileui.com/demo/monarch/demo/admin-template/checklist.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/checklist.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:08	106131/106131	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b4fd-19e93%22	https://agileui.com/demo/monarch/demo/admin-template/helper-classes.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/helper-classes.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:15	80061/80061	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b506-138bd%22	https://agileui.com/demo/monarch/demo/admin-template/page-transitions.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/page-transitions.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:27	82951/82951	---MCZ	200	added ('OK')	text/html	etag:W/%2258f0b4f6-14407%22	https://agileui.com/demo/monarch/demo/admin-template/animations.html	E:/httrack/monarch/agileui.com/demo/monarch/demo/admin-template/animations.html	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:32	133727/133727	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b8a5-20a5f%22	https://agileui.com/demo/monarch/assets/widgets/charts/sparklines/sparklines.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/sparklines/sparklines.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:39	7246/7246	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b8a5-1c4e%22	https://agileui.com/demo/monarch/assets/widgets/charts/sparklines/sparklines-demo.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/sparklines/sparklines-demo.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:47	126146/126146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b89b-1ecc2%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:50	3300/3300	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b89a-ce4%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot-resize.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot-resize.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:17:54	6932/6932	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b89a-1b14%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot-stack.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot-stack.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:00	31191/31191	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b89a-79d7%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot-pie.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot-pie.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:09	23782/23782	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b89a-5ce6%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot-tooltip.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot-tooltip.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:12	3616/3616	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b899-e20%22	https://agileui.com/demo/monarch/assets/widgets/charts/flot/flot-demo-1.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/flot/flot-demo-1.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:17	7532/7532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b8a3-1d6c%22	https://agileui.com/demo/monarch/assets/widgets/charts/piegage/piegage.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/piegage/piegage.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:21	3511/3511	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b8a2-db7%22	https://agileui.com/demo/monarch/assets/widgets/charts/piegage/piegage-demo.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/charts/piegage/piegage-demo.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:28	68954/68954	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b779-10d5a%22	https://agileui.com/demo/monarch/assets/bootstrap/js/bootstrap.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/bootstrap/js/bootstrap.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:34	722/722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b85a-2d2%22	https://agileui.com/demo/monarch/assets/widgets/progressbar/progressbar.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/progressbar/progressbar.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:39	5894/5894	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b86e-1706%22	https://agileui.com/demo/monarch/assets/widgets/superclick/superclick.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/superclick/superclick.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:46	1894/1894	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b81e-766%22	https://agileui.com/demo/monarch/assets/widgets/input-switch/inputswitch-alt.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/input-switch/inputswitch-alt.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:50	13832/13832	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b869-3608%22	https://agileui.com/demo/monarch/assets/widgets/slimscroll/slimscroll.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/slimscroll/slimscroll.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:57	16791/16791	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b864-4197%22	https://agileui.com/demo/monarch/assets/widgets/slidebars/slidebars.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/slidebars/slidebars.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:18:59	111/111	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b863-6f%22	https://agileui.com/demo/monarch/assets/widgets/slidebars/slidebars-demo.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/slidebars/slidebars-demo.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:02	2808/2808	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b860-af8%22	https://agileui.com/demo/monarch/assets/widgets/screenfull/screenfull.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/screenfull/screenfull.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:08	1574/1574	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b802-626%22	https://agileui.com/demo/monarch/assets/widgets/content-box/contentbox.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/content-box/contentbox.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:15	1658/1658	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b851-67a%22	https://agileui.com/demo/monarch/assets/widgets/overlay/overlay.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/overlay/overlay.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:16	2929/2929	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b769-b71%22	https://agileui.com/demo/monarch/assets/js-init/widgets-init.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/js-init/widgets-init.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:22	4491/4491	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b7e2-118b%22	https://agileui.com/demo/monarch/assets/themes/admin/layout.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/themes/admin/layout.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:27	5052/5052	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f0b877-13bc%22	https://agileui.com/demo/monarch/assets/widgets/theme-switcher/themeswitcher.js	E:/httrack/monarch/agileui.com/demo/monarch/assets/widgets/theme-switcher/themeswitcher.js	(from https://agileui.com/demo/monarch/demo/admin-template/index.html)
15:19:31	446678/446678	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b797-6d0d6%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-1.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-1.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:19:36	520813/520813	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79a-7f26d%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-2.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-2.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:19:42	503845/503845	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79a-7b025%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-3.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-3.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:19:47	562583/562583	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79b-89597%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-4.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-4.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:19:54	548084/548084	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79b-85cf4%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-5.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-5.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:04	770959/770959	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79b-bc38f%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-6.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-6.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:09	586785/586785	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79b-8f421%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-7.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-7.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:17	647844/647844	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79c-9e2a4%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-8.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-8.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:17	279622/279622	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79c-44446%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-9.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-9.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:27	250936/250936	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b797-3d438%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-10.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-10.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:33	558091/558091	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b798-8840b%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-11.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-11.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:40	519777/519777	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b798-7ee61%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-12.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-12.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:50	744589/744589	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b799-b5c8d%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-15.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-15.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:20:57	537340/537340	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b798-832fc%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-13.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-13.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:00	610211/610211	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b798-94fa3%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-14.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-14.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:03	66579/66579	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b799-10413%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-16.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-bg/blurred-bg-16.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:09	176963/176963	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b8-2b343%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-1.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-1.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:16	172931/172931	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b9-2a383%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-2.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-2.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:16	156811/156811	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b9-2648b%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-3.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-3.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:19	180730/180730	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b9-2c1fa%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-4.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-4.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:26	193784/193784	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b9-2f4f8%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-5.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-5.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:29	131036/131036	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7ba-1ffdc%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-6.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-6.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:34	125754/125754	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7ba-1eb3a%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-7.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-7.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:39	110177/110177	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7bb-1ae61%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-8.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-8.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:45	113286/113286	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7bb-1ba86%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-9.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-9.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:21:55	125012/125012	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7b8-1e854%22	https://agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-10.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/poly-bg/poly-bg-10.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:06	997740/997740	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79f-f396c%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-1.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-1.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:18	1157342/1157342	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79f-11a8de%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-2.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-2.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:18	1027428/1027428	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b79f-fad64%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-3.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-3.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:27	1097509/1097509	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a0-10bf25%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-4.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-4.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:34	1242467/1242467	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a2-12f563%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-1.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-1.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:22:39	1230262/1230262	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a0-12c5b6%22	https://agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-5.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/blurred-img/blurred-img-5.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:00	151581/151581	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a5-2501d%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-2.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-2.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:16	842564/842564	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a5-cdb44%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-3.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-3.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:26	765104/765104	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a5-bacb0%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-4.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-4.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:34	470130/470130	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a5-72c72%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-5.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-5.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:40	309692/309692	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a6-4b9bc%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-6.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-6.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:23:54	649775/649775	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a6-9ea2f%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-7.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-7.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:24:08	876661/876661	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a7-d6075%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-8.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-8.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:24:13	366114/366114	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a7-59622%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-9.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-9.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
15:24:25	401281/401281	---M--	200	added ('OK')	image/jpeg	etag:%2258f0b7a2-61f81%22	https://agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-10.jpg	E:/httrack/monarch/agileui.com/demo/monarch/assets/image-resources/full-bg/full-bg-10.jpg	(from https://agileui.com/demo/monarch/assets/helpers/backgrounds.css)
